# Data1 Data2 Data3 Data4
94.446040 17.504193 5.000000 2.276541
81.537699 18.889988 3.000000 5.243131
94.864710 21.330389 4.000000 4.881084
109.285541 19.192438 1.000000 8.231428
88.276094 23.494144 3.000000 6.596335
103.485398 19.104200 3.000000 4.840797
111.458943 18.044181 3.000000 4.278218
106.817482 20.060799 8.000000 3.292915
90.073637 23.312382 2.000000 2.221651
84.200821 22.173925 1.000000 1.949157
62.334352 24.503005 4.000000 3.271601
92.089267 21.025458 4.000000 3.893232
52.020417 21.091386 4.000000 8.984230
79.259608 20.506892 2.000000 5.612045
97.013791 21.387197 6.000000 6.968351
98.608064 22.644175 8.000000 4.903966
95.293363 22.801486 1.000000 3.940366
111.802815 21.341195 1.000000 5.135317
64.692814 21.881769 1.000000 1.462661
78.689211 24.237983 1.000000 7.496084
97.999525 22.118742 6.000000 3.784283
87.611445 21.828701 1.000000 1.858645
47.432685 21.371761 4.000000 3.845886
142.440991 22.709303 3.000000 0.698044
84.118641 18.018851 6.000000 6.981620
77.456493 20.262106 5.000000 3.029654
89.218984 20.215115 1.000000 4.786053
49.515355 19.879720 4.000000 3.632717
84.488937 21.917718 3.000000 4.034770
86.511013 23.278354 2.000000 2.989600
74.310238 23.043165 3.000000 2.766085
66.952214 22.054545 5.000000 5.555402
89.489294 20.733337 3.000000 4.146635
66.949273 17.989680 4.000000 3.789580
79.516715 22.772467 3.000000 4.148936
92.021334 20.844004 2.000000 2.489462
89.302030 20.476670 3.000000 6.916183
124.208768 20.339081 4.000000 5.792701
117.393522 18.596911 4.000000 1.621021
107.216345 22.951522 4.000000 3.459115
80.800275 18.055485 2.000000 3.235096
67.788408 21.640577 5.000000 5.863181
74.282846 16.122077 5.000000 6.647630
82.883498 20.757501 4.000000 1.465190
92.433520 17.485853 5.000000 2.240152
66.705437 21.948016 4.000000 3.563401
76.157785 21.397712 1.000000 3.412746
106.785306 18.683448 5.000000 0.462926
89.784777 21.974429 6.000000 7.740518
57.159562 22.135763 6.000000 1.399554
111.454255 19.906827 3.000000 3.361218
86.015095 22.171046 5.000000 8.452979
90.366978 21.500947 2.000000 5.882935
72.889276 24.310105 6.000000 4.543191
93.489826 22.977158 2.000000 7.724691
79.127556 26.049907 5.000000 3.881350
76.562374 18.948710 2.000000 2.752182
73.469040 20.145576 5.000000 4.794208
109.433427 18.508377 7.000000 7.233748
81.463281 21.748132 2.000000 5.722315
108.185996 20.251027 6.000000 3.038796
105.576248 20.810666 2.000000 4.736905
81.683835 23.700599 2.000000 4.454476
93.379761 19.066452 4.000000 0.976475
122.603358 21.699569 5.000000 3.418713
70.851633 19.754628 2.000000 4.119947
71.586888 24.448577 4.000000 6.212579
54.519800 23.370225 7.000000 0.901530
43.497142 26.613534 4.000000 7.943230
72.974377 23.542055 2.000000 4.033484
109.707728 18.299113 3.000000 5.902011
91.957026 21.829496 1.000000 7.672501
133.710328 22.301502 4.000000 5.135009
57.509481 20.435392 4.000000 5.120583
70.995696 19.659986 1.000000 2.996728
102.962656 20.523946 3.000000 6.034403
69.828685 25.081409 6.000000 4.525774
95.034859 19.108451 2.000000 2.553568
101.376583 18.943514 3.000000 1.949258
91.092411 21.886226 4.000000 5.166034
76.199502 19.083365 0.000000 3.183773
112.841523 20.555420 5.000000 6.276301
92.603316 23.594873 1.000000 1.780471
117.577974 19.761423 1.000000 6.068889
49.604595 17.911626 7.000000 0.604338
114.993518 21.177350 1.000000 2.553236
75.361231 23.567687 0.000000 8.640891
66.756819 20.263454 6.000000 1.530389
57.854911 19.824187 5.000000 3.002917
90.776382 20.647036 7.000000 5.639591
78.916789 23.519697 2.000000 5.953787
81.640908 19.917841 2.000000 4.025202
97.593691 18.197099 7.000000 2.084349
53.498218 24.058609 3.000000 4.305267
81.199290 21.416411 3.000000 6.951918
124.084556 20.259027 4.000000 2.948359
91.321716 21.789649 4.000000 4.304477
87.788297 20.275444 6.000000 4.173290
80.371622 22.498382 4.000000 5.249485
89.787717 20.505082 2.000000 7.189732
102.487770 17.782141 7.000000 5.600565
33.128283 19.542085 5.000000 8.839654
107.675890 22.957139 4.000000 7.062737
56.645716 16.901142 7.000000 4.820783
89.490910 17.875995 8.000000 5.086870
68.648841 22.295716 6.000000 2.406242
74.313819 18.900023 3.000000 5.383605
102.450194 20.250986 4.000000 7.874306
81.574241 21.134547 1.000000 2.618491
59.394467 23.630470 3.000000 6.781596
128.859580 16.095692 2.000000 4.156355
73.702725 19.453022 2.000000 0.813100
88.090785 19.715486 5.000000 4.855995
67.015254 19.500361 1.000000 4.750803
77.989465 24.650179 2.000000 6.984216
108.839731 20.283616 4.000000 8.356358
79.725392 21.833607 2.000000 2.488538
85.911346 19.445698 4.000000 3.085359
58.105882 22.866110 4.000000 7.121012
90.259862 20.027274 6.000000 3.717165
109.230894 24.659289 4.000000 5.677241
67.809693 21.065027 2.000000 6.667153
110.827684 24.882126 3.000000 5.751558
78.625733 22.626191 4.000000 5.777295
50.615483 16.393518 2.000000 4.233502
59.936990 22.052091 4.000000 3.603105
100.713186 20.659959 2.000000 6.539369
52.089317 21.554552 6.000000 3.442461
57.800867 22.222609 4.000000 2.572638
58.703945 24.773148 1.000000 3.354569
129.830954 20.174850 2.000000 8.531008
77.970709 21.622034 6.000000 4.080242
130.659733 22.262401 7.000000 7.724301
97.588039 17.660342 4.000000 3.692984
64.427742 24.984385 2.000000 2.463686
42.059576 21.860182 5.000000 5.254196
36.105757 22.934082 2.000000 5.671575
115.860182 22.709018 4.000000 3.164870
97.582287 22.881956 3.000000 8.850427
79.637434 17.930527 2.000000 2.654811
62.208523 19.067779 4.000000 2.417483
70.152156 26.929397 4.000000 8.373921
66.531683 23.689143 2.000000 5.950564
87.182748 23.150395 4.000000 6.365959
74.001506 22.849169 5.000000 5.253376
86.621238 21.413203 3.000000 3.187997
89.308983 21.620499 3.000000 4.868561
94.576586 23.238107 3.000000 3.634888
96.759943 19.770622 8.000000 4.836979
92.969048 20.725658 5.000000 4.607262
57.208111 16.624492 6.000000 3.860382
73.525087 15.925021 3.000000 4.478637
94.944494 23.889394 4.000000 4.692906
54.578280 20.564512 6.000000 3.011716
95.443803 21.174663 8.000000 2.259792
82.964747 22.257470 3.000000 3.597467
110.406139 24.415156 4.000000 8.251116
92.542785 23.304153 2.000000 2.869315
60.348886 19.877133 8.000000 5.750676
106.719392 17.368943 4.000000 2.925674
114.007733 21.992577 5.000000 5.125804
79.818710 17.129927 6.000000 3.437693
85.428716 20.836561 1.000000 5.065739
75.794226 23.488261 3.000000 6.175774
86.593923 23.195733 2.000000 2.639629
82.574830 18.101347 2.000000 2.616076
82.831483 25.123770 3.000000 2.918095
84.938505 21.050104 4.000000 5.771517
79.293644 19.634409 4.000000 4.786988
100.465429 22.474185 4.000000 0.255310
93.275907 23.251380 1.000000 4.412935
78.223913 20.501874 1.000000 3.783157
75.810246 17.203014 6.000000 5.123195
123.605765 20.358298 2.000000 3.789280
95.866990 19.341665 1.000000 6.990592
104.964141 24.109434 5.000000 8.005567
95.140243 21.014231 7.000000 2.747920
67.415467 20.455992 4.000000 3.138848
64.964120 18.892648 4.000000 2.438496
49.699548 22.670047 5.000000 7.667733
116.510364 19.800513 3.000000 3.407859
104.885087 19.664116 7.000000 3.980740
52.037808 22.975837 6.000000 4.745715
106.776101 20.082269 6.000000 7.222925
125.681059 20.448271 4.000000 1.457561
94.851288 22.909702 4.000000 1.333159
99.971620 20.464527 5.000000 5.419943
92.221739 21.004630 5.000000 2.469046
69.656780 18.225159 5.000000 5.210911
117.528450 20.240349 0.000000 5.126653
76.794500 20.130771 3.000000 4.969992
112.842392 21.687796 4.000000 2.016754
80.072730 19.722542 6.000000 5.056377
97.615400 19.663469 6.000000 1.667522
98.765965 21.700530 2.000000 2.975180
119.682117 24.419794 7.000000 8.304373
110.994783 24.069068 1.000000 3.953093
68.854143 23.062600 3.000000 2.706139
108.118940 18.267735 3.000000 3.485162
100.193865 26.234766 1.000000 8.502217
65.181785 21.348443 4.000000 3.963341
73.564121 21.964739 6.000000 6.095948
84.888089 19.427274 3.000000 2.190340
74.786188 18.944178 5.000000 2.792874
88.298357 21.997297 2.000000 2.516082
91.773023 20.665929 4.000000 7.565031
74.857089 19.671736 4.000000 1.904056
81.982670 20.475989 2.000000 7.763948
97.757705 22.131333 1.000000 1.654863
133.658959 19.581060 6.000000 3.535443
90.639411 21.003143 4.000000 6.426247
103.924868 22.551778 4.000000 3.494968
82.574756 20.868020 2.000000 2.586107
115.484059 20.410213 5.000000 2.058760
112.044052 21.745560 3.000000 3.390129
74.610077 19.919109 6.000000 3.762794
110.463590 22.192467 3.000000 3.213416
107.665185 22.317835 3.000000 1.716296
110.925846 18.757729 8.000000 3.667335
58.316517 22.427652 4.000000 3.725306
113.777395 18.315734 6.000000 3.538450
52.414349 19.279094 3.000000 5.048308
86.949819 20.269747 6.000000 0.777156
72.689052 20.422719 4.000000 2.036626
106.024488 20.967587 8.000000 6.358765
90.371123 19.171226 3.000000 4.239721
51.522542 18.131271 6.000000 2.675647
68.313206 22.767237 3.000000 4.607015
123.645214 21.090761 2.000000 2.091503
92.626842 16.663651 3.000000 1.684522
88.563549 21.321579 1.000000 5.964111
71.197132 21.936382 7.000000 3.543864
106.032983 21.849848 5.000000 2.437000
89.327101 20.506090 2.000000 4.848835
94.398275 22.520641 4.000000 1.300595
77.909675 17.705162 2.000000 7.979726
108.034578 22.290832 3.000000 4.710391
79.580577 19.225889 5.000000 2.087475
55.334643 22.026126 4.000000 7.987870
93.544956 19.582030 5.000000 3.979777
82.734318 18.846390 1.000000 2.709739
109.145040 20.794696 6.000000 6.360351
87.075603 21.947383 3.000000 2.021078
86.106320 20.594738 5.000000 4.185966
84.287098 20.100935 6.000000 2.993502
91.694783 19.924157 3.000000 5.886386
110.717429 22.406473 4.000000 6.169005
99.745944 24.102410 7.000000 1.454322
104.953059 20.692019 4.000000 5.734594
98.705206 23.036321 4.000000 6.195799
80.916872 20.389342 8.000000 3.308949
127.523255 21.961826 4.000000 2.144469
97.042675 21.465861 7.000000 2.330968
69.784278 20.483341 4.000000 3.043937
36.278709 21.314580 3.000000 8.555935
116.075883 21.153373 4.000000 2.139855
87.993309 24.732940 6.000000 3.269503
75.892791 22.975593 2.000000 2.889612
95.764552 17.033250 5.000000 5.913562
88.765302 24.918597 3.000000 9.280089
64.432967 21.158380 6.000000 3.407359
84.340577 20.721240 3.000000 5.359510
76.343878 21.849384 2.000000 3.727495
76.618537 19.917161 3.000000 4.538697
89.201087 20.876742 3.000000 5.626815
105.570903 21.787097 3.000000 5.362255
79.253238 20.257150 1.000000 7.956067
88.901008 17.791632 5.000000 5.664974
58.788212 21.830678 4.000000 1.997811
76.707051 19.836785 3.000000 2.848049
69.706889 21.056714 2.000000 7.742498
80.534891 18.084256 4.000000 5.560348
67.090765 22.232736 5.000000 2.842543
88.272009 22.417597 2.000000 9.000353
84.287371 19.398106 7.000000 1.355446
116.765751 19.255796 3.000000 1.589752
98.630777 19.724231 5.000000 3.236483
51.531890 20.100627 0.000000 7.481531
56.724766 20.764437 4.000000 4.694855
125.360553 18.040906 6.000000 7.346221
101.081639 17.399889 8.000000 9.023894
65.257641 20.835087 3.000000 3.263678
88.858531 18.810166 5.000000 2.958859
113.309153 20.727713 2.000000 4.003507
105.460379 19.352302 6.000000 9.366911
88.851882 22.565123 3.000000 2.082435
89.324491 19.154682 4.000000 5.615550
133.784106 22.486460 2.000000 3.453625
84.914885 22.637347 5.000000 3.469007
71.448159 20.861223 6.000000 1.911456
87.804901 23.237735 6.000000 2.258700
55.911171 23.382544 6.000000 4.715068
15.177534 22.560649 3.000000 1.346155
85.153787 18.496218 4.000000 3.731698
87.283356 19.538847 0.000000 3.712256
131.885830 20.970999 6.000000 2.949204
88.922558 22.222225 1.000000 2.858731
86.393092 23.629567 2.000000 2.966946
72.601241 21.593849 4.000000 4.929710
41.389122 20.705290 3.000000 3.513771
89.207277 19.655806 4.000000 2.416178
115.122473 23.173854 4.000000 2.824036
84.893078 20.223551 3.000000 5.219575
86.032421 19.704518 4.000000 7.002595
93.167415 21.396823 5.000000 5.006203
95.339511 23.091998 2.000000 5.583244
86.475597 24.091457 3.000000 3.350254
112.365894 19.804103 7.000000 5.639749
69.359281 20.301620 3.000000 2.896981
99.510815 20.674283 5.000000 3.001758
93.119838 17.920921 2.000000 5.767755
77.545995 18.528748 1.000000 4.997953
65.849996 18.699860 0.000000 6.364269
75.459990 21.605739 4.000000 6.905317
112.191462 18.387555 2.000000 2.380802
79.861629 21.769906 3.000000 6.761138
88.402191 19.641040 6.000000 4.838222
83.326291 21.642208 1.000000 3.412538
45.072268 24.839652 3.000000 4.437446
99.734592 19.880428 1.000000 1.450680
67.734248 20.042344 2.000000 5.803430
99.144697 22.992756 4.000000 5.251064
73.301791 22.502952 3.000000 1.706592
90.784042 17.130709 2.000000 1.578047
96.519047 21.728742 4.000000 8.472284
118.125281 18.600778 3.000000 3.964509
70.326138 20.979388 3.000000 9.084796
130.132103 20.953149 4.000000 4.071154
95.602226 19.292454 7.000000 3.466433
78.685686 21.221187 5.000000 1.861077
120.913986 23.152420 4.000000 0.729000
77.659656 17.922699 2.000000 3.576336
108.022437 17.215038 4.000000 3.050676
89.676220 22.431994 4.000000 4.662365
97.420358 17.644692 2.000000 3.000019
79.232533 20.529602 7.000000 2.051435
108.341140 17.796457 2.000000 4.097268
122.681239 22.892970 4.000000 9.449275
108.693880 18.409522 9.000000 3.426316
84.704612 18.117683 6.000000 3.494963
89.716975 19.306932 2.000000 8.666259
78.308533 22.358335 3.000000 4.060189
102.901695 22.353687 5.000000 6.048335
94.984623 18.928625 2.000000 2.514182
90.285589 16.968163 1.000000 1.350451
61.072868 21.847063 3.000000 2.537864
31.516717 22.540282 3.000000 8.593407
73.730603 20.666588 3.000000 1.240195
94.526707 19.900505 1.000000 3.597465
101.152303 20.126124 4.000000 5.865917
87.937699 20.449262 4.000000 8.682204
68.364549 20.850483 4.000000 2.282555
95.327804 18.353821 7.000000 4.559936
110.576362 18.529404 2.000000 6.904622
90.813988 17.761801 4.000000 2.877045
91.135715 19.430687 3.000000 3.734361
48.762568 22.232120 6.000000 4.041030
65.351703 21.121361 1.000000 6.967000
89.021466 22.675524 8.000000 6.926848
104.467625 22.433699 2.000000 6.104257
82.983571 24.312866 8.000000 5.218323
109.777208 17.355168 3.000000 5.453096
96.362219 21.507487 3.000000 2.029251
96.541082 20.026065 2.000000 5.648710
87.682044 17.233573 1.000000 3.143084
114.017530 19.406647 2.000000 2.177591
100.469745 21.337516 3.000000 4.627267
78.809565 17.688421 7.000000 5.406897
90.857078 22.824653 3.000000 8.820724
134.528160 23.167473 3.000000 7.000238
109.382134 19.161260 6.000000 2.933785
73.128175 19.892034 2.000000 6.878904
91.158791 19.260240 3.000000 2.850368
88.925482 20.612628 1.000000 4.358267
79.479431 21.000505 7.000000 8.615876
74.669295 22.542406 5.000000 2.414214
118.705474 20.013370 5.000000 3.638317
84.542016 17.763967 1.000000 3.755524
93.997158 19.620112 3.000000 5.339260
109.113386 22.370992 1.000000 2.343438
70.871751 20.292743 4.000000 7.573071
114.475949 18.435758 4.000000 2.825237
80.987539 20.099389 2.000000 2.031671
67.475676 21.625115 8.000000 5.279357
101.345002 17.274629 2.000000 2.293895
95.154339 20.910263 2.000000 7.540380
88.029521 24.163406 3.000000 3.605470
53.332843 20.079707 4.000000 2.126919
70.782208 18.720047 4.000000 3.075970
97.577987 22.246200 3.000000 3.744554
73.255613 18.464183 1.000000 8.033601
100.093018 22.508100 3.000000 2.560336
80.188315 20.832219 3.000000 3.637084
79.374273 21.351386 4.000000 4.816540
66.601178 19.487254 3.000000 7.881108
61.161089 22.877673 1.000000 2.112909
55.770453 22.763556 3.000000 2.182171
78.822689 24.086906 3.000000 2.152842
61.839867 20.989764 2.000000 6.254888
80.255480 21.249923 0.000000 9.460181
80.988501 22.101173 2.000000 8.422496
91.934323 21.387220 3.000000 9.218529
84.421402 20.443722 2.000000 1.560365
69.178735 19.193545 2.000000 8.616818
74.776439 21.119171 8.000000 6.220134
91.277819 20.335905 2.000000 5.589677
103.606696 20.008307 7.000000 4.928754
99.603415 17.682012 5.000000 6.416853
86.950843 21.741688 5.000000 2.838657
108.924559 19.573849 7.000000 4.600071
90.686756 21.950687 2.000000 0.786486
90.999512 19.266099 4.000000 3.831186
93.537134 21.910644 3.000000 6.251251
99.589938 19.658772 4.000000 3.720455
126.097095 19.790132 5.000000 2.907448
79.093375 23.438168 3.000000 2.810272
119.488373 16.866855 8.000000 5.034856
97.563497 20.951857 8.000000 9.285823
111.970843 22.078344 0.000000 6.503403
64.336470 19.994879 4.000000 2.853959
75.618738 19.613781 2.000000 4.163777
115.185901 21.080889 3.000000 5.229604
92.650625 24.036651 7.000000 6.441433
86.990328 20.405415 4.000000 5.712392
129.107411 18.117635 4.000000 7.191145
100.783441 21.843787 6.000000 7.067479
106.073437 16.125067 2.000000 5.728566
113.100434 22.390839 6.000000 9.430859
134.542797 22.743755 3.000000 6.338337
117.221950 26.291369 2.000000 4.521782
92.099415 20.802767 4.000000 4.969081
62.312301 20.250208 3.000000 2.237685
116.957713 18.266939 0.000000 3.080472
145.504143 22.276054 2.000000 3.898991
93.915142 22.527980 4.000000 1.772804
144.483280 21.219815 7.000000 4.713008
45.766725 19.720241 4.000000 2.761253
95.938741 21.963754 5.000000 2.727662
86.151500 18.969413 4.000000 2.742555
92.134493 21.308320 5.000000 6.307240
91.071401 21.243384 5.000000 5.067849
83.991071 22.334830 3.000000 5.122915
94.350910 18.006605 4.000000 3.059741
82.895423 20.624245 8.000000 6.597259
100.314130 20.575292 3.000000 1.801185
122.898620 22.051615 5.000000 1.491408
74.362676 21.287195 8.000000 6.665685
100.390197 20.292798 4.000000 8.507938
65.262724 19.979863 6.000000 9.221374
107.375061 20.930345 2.000000 4.961724
103.777924 19.802942 5.000000 1.582945
79.386793 24.364029 1.000000 6.275198
128.241794 20.445748 5.000000 4.846529
99.822993 21.848869 4.000000 1.702219
110.495008 17.997718 6.000000 4.495513
91.727513 19.988169 3.000000 3.257561
83.125856 16.474135 1.000000 7.430985
84.033045 22.062174 5.000000 2.722837
109.261261 17.766700 6.000000 1.614804
89.420148 17.587051 6.000000 7.160734
96.000337 19.029427 1.000000 4.053320
92.299537 22.612742 2.000000 6.795304
103.989421 20.300580 3.000000 4.993099
115.307365 24.569621 2.000000 1.970202
105.807463 21.544025 4.000000 4.745163
108.871436 19.663597 3.000000 4.975611
62.608862 17.878717 6.000000 3.126118
71.271505 21.984977 4.000000 4.995866
72.829658 17.016121 2.000000 2.247506
73.392796 23.401809 5.000000 5.488564
131.209344 22.357553 3.000000 7.276498
77.420944 18.843120 3.000000 5.878669
70.938859 19.276873 5.000000 6.060641
96.127354 23.614214 3.000000 4.875191
95.293341 24.378315 7.000000 5.475237
115.315246 19.215882 6.000000 3.143142
96.321278 21.444560 3.000000 2.250069
111.877565 24.594762 5.000000 4.460132
100.880650 21.541997 2.000000 4.217382
97.832780 23.719712 2.000000 3.915469
72.690463 23.653284 6.000000 2.169068
114.698308 19.654188 3.000000 2.903533
103.344390 22.220100 5.000000 2.723645
97.117107 22.643012 6.000000 7.106788
72.975641 22.581263 7.000000 7.013731
98.300956 20.497630 6.000000 4.950315
74.731072 23.334162 4.000000 2.564856
105.037510 24.513345 3.000000 3.414266
102.271369 23.689721 2.000000 2.581478
89.319231 21.183806 4.000000 6.556248
90.069720 20.463701 2.000000 1.101629
78.748970 23.117021 4.000000 5.633796
120.964905 18.635646 7.000000 1.505118
102.071620 22.211919 3.000000 4.876664
124.784007 21.513898 7.000000 3.994389
94.079256 18.661125 2.000000 3.009732
77.947124 22.541065 3.000000 6.336776
68.041388 21.360132 2.000000 2.302325
51.364540 18.887105 5.000000 5.160238
82.525464 23.887863 4.000000 7.345946
88.268227 21.818896 3.000000 2.957985
87.765205 19.848035 1.000000 2.321388
75.670646 21.067638 6.000000 2.703491
63.738840 18.315535 5.000000 7.072863
99.222657 19.920215 1.000000 3.181670
66.001893 21.304431 4.000000 2.896874
91.431989 18.440961 4.000000 3.674898
84.002335 20.203764 5.000000 1.669717
125.444504 21.297348 10.000000 3.049677
68.780311 23.038959 3.000000 3.605406
61.934542 21.830790 4.000000 2.948469
83.586318 20.295042 2.000000 3.803518
127.462312 16.982536 4.000000 2.805431
81.010232 22.342358 3.000000 1.666323
95.120309 21.384676 4.000000 4.693228
78.247775 22.821379 2.000000 3.162053
97.896039 23.002887 4.000000 5.346695
63.663829 18.505283 4.000000 2.350498
64.357604 19.785030 4.000000 2.301467
117.032711 20.189974 4.000000 7.371521
88.431873 22.354780 5.000000 8.459931
73.886632 18.571133 5.000000 4.232638
103.010902 19.719714 7.000000 5.781978
112.104733 23.298496 3.000000 3.300200
102.294463 19.134055 4.000000 4.434257
87.571906 20.538121 4.000000 2.357055
87.455003 22.114409 5.000000 8.906924
59.401571 25.234215 4.000000 3.282462
109.230401 19.583521 4.000000 3.476171
95.998968 19.232448 5.000000 8.520086
101.731490 22.936655 5.000000 4.834192
94.881307 20.369452 6.000000 4.286974
66.218969 19.864022 5.000000 9.669942
97.170523 22.252903 3.000000 2.808280
31.880757 20.234116 4.000000 5.671857
121.243793 19.767992 6.000000 7.893738
92.365920 19.461490 1.000000 1.635263
78.708551 21.999617 3.000000 7.590867
91.861449 17.319745 1.000000 2.632040
95.783369 20.155953 4.000000 4.719130
94.127837 18.973140 4.000000 2.501066
126.830015 23.805937 8.000000 7.141268
88.988641 23.573656 8.000000 2.788412
98.694088 22.361622 5.000000 1.765485
77.503459 20.882214 4.000000 7.234481
64.090177 24.129370 3.000000 1.265031
75.345448 21.235993 3.000000 0.742154
117.385935 18.563635 8.000000 6.342556
83.566854 22.044207 3.000000 6.395788
95.243615 20.778038 6.000000 3.120098
83.691529 23.179941 6.000000 5.619749
87.565772 17.198400 4.000000 1.798856
112.317081 23.002376 2.000000 5.003644
114.518646 19.991510 4.000000 1.550702
97.282400 19.031193 4.000000 3.523628
71.139777 18.886573 4.000000 5.446205
99.524077 21.968657 2.000000 4.578987
58.411325 22.848949 5.000000 3.622072
107.080236 24.177413 2.000000 3.555992
104.607565 20.610217 2.000000 1.031117
65.504809 18.694829 4.000000 2.563135
100.488484 22.282090 3.000000 0.696524
102.282203 22.339632 2.000000 3.906414
75.999212 18.562738 3.000000 5.018911
54.573651 20.380157 3.000000 3.015794
65.250018 18.254784 4.000000 4.609211
114.232727 21.519200 2.000000 0.881501
82.031357 22.792298 3.000000 8.145311
94.781948 21.970744 2.000000 4.287287
81.781431 19.229353 4.000000 2.255415
86.346565 19.745544 4.000000 5.400800
88.030679 19.252767 5.000000 3.776460
64.240684 22.524561 5.000000 1.849361
68.691031 15.136902 3.000000 3.558016
99.554127 21.537746 4.000000 6.493732
69.847750 22.696776 3.000000 7.263989
87.252997 19.504559 5.000000 2.541931
89.595172 24.136961 1.000000 1.617786
87.915292 21.489235 3.000000 3.155376
56.047341 19.926316 3.000000 3.876577
53.978269 21.455401 2.000000 3.259230
111.232671 22.525023 1.000000 4.054804
113.408923 21.453280 4.000000 3.107484
74.800371 21.804882 6.000000 4.463072
97.873664 18.920666 7.000000 4.985335
72.190133 22.510863 2.000000 5.550458
91.900484 21.449018 0.000000 4.128288
85.294079 22.334539 6.000000 3.753411
82.034631 22.857040 3.000000 5.826468
95.218764 21.774236 3.000000 2.891349
75.821213 19.132899 5.000000 2.986410
76.607226 20.412412 5.000000 2.774362
93.494693 21.256455 6.000000 3.243676
111.724974 18.116277 4.000000 4.109997
121.571824 18.198361 5.000000 3.335910
66.808112 23.023474 2.000000 5.237798
79.618426 20.538943 4.000000 6.457021
56.900039 21.317040 3.000000 3.190796
111.024170 21.143180 1.000000 9.582563
125.628126 23.635562 7.000000 3.280595
74.674427 18.584302 3.000000 3.648206
61.815298 20.357475 2.000000 2.423501
64.144292 21.155051 5.000000 1.513631
90.312986 25.675984 5.000000 1.409174
58.818855 22.624729 5.000000 8.126868
93.287622 23.371145 3.000000 6.677103
88.309508 19.282526 4.000000 7.610732
106.806166 21.515457 1.000000 7.052314
77.191675 24.831882 8.000000 4.582465
93.824645 19.353378 5.000000 4.103433
61.662690 22.447774 2.000000 4.870610
101.016478 25.235406 3.000000 3.551454
97.311484 23.353167 3.000000 3.107554
106.274470 17.985599 6.000000 5.825180
98.420634 23.535870 5.000000 4.852309
86.985798 24.568227 5.000000 2.486587
91.101630 20.415572 8.000000 3.204771
91.060492 23.959389 6.000000 5.067473
87.965118 18.762264 4.000000 6.267662
100.160839 18.353856 3.000000 4.906919
127.968447 22.920520 1.000000 4.553134
85.923474 18.433355 2.000000 2.675284
52.379660 24.419645 0.000000 3.373320
115.527195 19.786517 3.000000 0.812136
110.670137 22.261522 8.000000 2.819959
120.700977 18.090912 6.000000 1.335341
120.972410 19.621887 4.000000 2.969748
72.859523 22.302883 7.000000 1.515834
96.586192 20.077681 1.000000 2.737277
97.402492 20.600449 3.000000 3.957447
74.091842 18.477089 2.000000 4.865264
94.583879 20.120342 4.000000 3.936409
94.986694 18.626610 5.000000 2.464221
69.992976 23.521982 8.000000 5.999960
60.662337 21.992256 2.000000 3.470261
94.767229 23.808730 2.000000 5.481134
73.582597 19.848493 5.000000 3.549576
107.277296 24.978854 5.000000 0.496489
68.720473 20.134656 6.000000 9.347375
103.559709 22.477569 6.000000 1.748928
97.869364 23.513075 2.000000 3.652655
75.512493 22.847476 1.000000 3.908826
81.106206 23.288502 5.000000 6.945003
80.796901 21.057821 4.000000 1.595173
89.947943 17.628456 2.000000 7.810062
84.544464 18.765008 4.000000 8.199194
110.627993 15.024073 3.000000 2.349201
76.691269 22.374344 6.000000 2.174750
83.775966 23.695625 2.000000 4.806797
121.768994 19.217549 7.000000 2.059092
57.899804 21.090209 1.000000 2.795130
80.414581 17.174969 3.000000 6.895194
40.616892 24.600459 1.000000 3.086501
99.694305 22.295835 1.000000 3.845817
83.911136 18.870373 1.000000 2.778588
76.502985 19.067706 8.000000 2.084247
53.173013 16.996300 3.000000 4.507712
80.552127 21.306337 2.000000 2.768148
89.947407 22.590165 3.000000 6.427540
97.286452 18.159118 1.000000 5.079109
91.238562 21.548861 5.000000 3.958344
68.330101 20.779662 2.000000 5.287158
89.850669 21.568092 1.000000 6.159019
86.194689 24.002006 2.000000 3.904676
90.046733 19.489111 3.000000 3.795119
92.551625 23.273842 5.000000 3.107766
118.001656 21.264586 3.000000 1.960898
83.091373 18.791765 3.000000 5.357999
74.707964 20.884180 8.000000 4.349473
93.951669 20.041088 8.000000 3.823949
79.824360 16.377985 7.000000 4.077281
119.177404 23.046128 2.000000 7.423648
79.612110 24.307347 2.000000 5.702042
119.189606 17.772135 3.000000 5.149145
120.324440 23.388231 6.000000 5.358197
59.729359 23.129621 6.000000 3.813552
108.258842 22.170376 7.000000 2.027559
86.490867 18.404410 9.000000 2.075308
98.915098 16.107813 4.000000 1.269741
116.385627 20.765776 3.000000 6.190887
98.044661 18.484575 5.000000 5.061622
117.948887 17.999899 5.000000 2.805428
53.766642 20.879411 4.000000 7.026026
74.998026 20.285307 6.000000 3.333154
81.787609 22.276576 6.000000 3.052074
103.744444 21.551575 5.000000 3.452289
90.010745 24.345204 5.000000 3.916507
69.267558 22.419039 3.000000 1.143397
132.718642 20.679198 1.000000 5.124575
99.927983 22.800538 9.000000 2.739162
82.677567 25.008369 2.000000 7.301041
59.359697 21.850411 3.000000 2.834048
94.100473 19.570994 7.000000 2.444668
92.513991 24.075050 3.000000 2.014784
91.386966 22.262724 6.000000 3.172888
105.951124 20.653491 5.000000 3.202021
111.598244 16.848236 2.000000 5.515809
93.637641 24.892214 4.000000 3.554443
88.206901 19.655390 5.000000 3.644681
