# Data1 Data2 Data3 Data4
90.681695 18.668568 1.000000 3.227715
121.298424 20.628704 1.000000 6.120245
110.358359 15.923442 2.000000 3.343086
54.530950 17.530698 0.000000 6.282579
102.984406 18.029645 0.000000 5.856216
94.170694 17.167997 2.000000 2.148554
107.545170 20.586568 0.000000 3.944798
101.422962 21.643092 0.000000 3.042244
99.356253 18.309840 1.000000 0.817901
107.711931 23.676922 2.000000 9.361928
108.240264 18.827794 0.000000 2.854279
111.120130 24.152932 1.000000 2.673206
58.244875 21.109619 1.000000 4.345567
103.586580 22.596770 2.000000 3.199993
107.288151 17.306006 1.000000 5.814064
77.051593 20.735329 0.000000 3.144266
92.521848 19.688654 2.000000 1.881526
103.096058 24.192194 0.000000 2.906297
95.492342 20.270245 0.000000 2.418234
100.651865 21.985518 1.000000 1.476813
110.685883 21.303866 2.000000 4.157667
97.305669 22.289844 0.000000 3.494048
89.465347 11.410394 2.000000 7.654079
100.082926 21.431042 1.000000 5.339710
137.342394 21.526370 1.000000 2.809579
141.498276 20.818507 1.000000 6.380346
114.043100 19.405858 2.000000 6.805921
124.837712 12.708541 0.000000 3.003051
94.617101 18.230644 0.000000 6.211575
82.848738 21.579834 1.000000 5.248067
119.633759 19.302857 1.000000 2.711399
136.814814 23.333776 0.000000 4.538545
100.332895 18.476969 2.000000 5.945365
101.352744 23.744575 0.000000 4.370272
94.314329 21.609843 1.000000 1.377050
95.579124 19.016213 2.000000 5.234846
115.476004 19.329973 0.000000 7.879075
117.562461 22.377984 0.000000 4.184544
101.191493 15.480685 0.000000 2.012384
64.401442 21.092695 1.000000 1.486694
90.482788 24.763805 0.000000 4.532110
96.656071 18.040508 2.000000 1.414793
84.498018 17.350282 1.000000 2.870233
116.718630 21.794436 0.000000 6.912032
109.496158 17.793239 2.000000 6.033002
96.875301 24.402880 1.000000 7.973765
89.069967 20.276996 1.000000 5.378688
101.584515 15.991156 2.000000 3.760801
107.593317 19.319874 1.000000 4.711235
93.320177 21.566690 0.000000 2.070574
124.815526 14.839554 1.000000 5.702587
108.990254 22.976507 1.000000 6.225851
89.152198 19.404320 0.000000 3.833103
102.503808 19.037200 2.000000 5.295933
98.839169 19.369869 2.000000 4.574068
77.425137 26.908115 0.000000 3.663152
92.210473 18.840818 0.000000 3.467669
98.011269 20.657263 0.000000 4.674488
111.194550 17.368949 0.000000 5.649835
93.055274 21.268772 0.000000 2.426123
97.839218 18.240606 0.000000 5.898581
134.243916 26.706085 1.000000 6.937437
92.360780 21.573980 1.000000 5.067267
90.950452 19.257663 3.000000 3.270480
86.157089 15.749017 0.000000 4.157442
90.780265 19.141171 0.000000 3.239967
119.320808 23.960304 1.000000 6.555575
94.133203 21.095857 1.000000 2.804506
68.557940 28.466321 1.000000 4.289619
94.582068 17.959286 1.000000 1.221355
118.603368 19.562600 0.000000 4.068535
72.993946 20.535587 1.000000 9.365288
84.185139 21.781223 3.000000 4.577298
101.480676 22.599386 1.000000 3.958254
94.754547 23.130952 1.000000 3.363552
72.694131 21.016898 0.000000 3.814398
103.868235 19.918224 1.000000 3.197259
109.667848 25.080610 1.000000 8.203732
74.618441 19.752638 2.000000 5.323034
98.971858 15.692774 1.000000 2.970894
91.828558 19.301728 0.000000 5.565975
113.381375 17.976065 2.000000 2.627836
86.172379 16.952053 2.000000 5.962810
111.507947 20.348868 3.000000 5.509376
106.066888 14.918799 0.000000 4.152465
93.924248 17.512372 0.000000 8.875303
92.743212 16.474666 1.000000 3.781936
112.077896 17.895021 0.000000 6.106100
96.298976 24.088268 1.000000 7.567682
106.809879 19.161357 0.000000 4.734438
89.394671 17.954576 1.000000 4.493070
128.951489 17.721754 1.000000 2.672132
74.642900 17.407965 2.000000 4.310140
69.497475 23.053910 1.000000 3.320130
95.269641 19.631903 2.000000 8.173326
107.267298 14.914787 1.000000 1.379284
72.897293 21.392169 0.000000 4.035872
96.578220 24.223763 0.000000 9.291576
68.587460 20.731811 0.000000 2.367277
96.831032 18.873318 0.000000 6.996212
92.052773 20.481435 0.000000 0.722569
119.360383 13.898796 1.000000 3.097928
114.929156 20.993740 2.000000 0.349571
77.574792 22.149515 1.000000 6.371569
109.235205 20.412029 1.000000 3.981955
80.161385 21.738591 1.000000 4.355421
102.298789 21.148231 1.000000 3.484677
114.618906 17.899633 2.000000 7.764870
115.910469 20.122480 3.000000 8.462432
127.864808 20.258629 1.000000 2.492923
82.305761 23.918089 0.000000 1.970596
99.590279 21.883419 1.000000 3.983043
106.495762 20.392013 0.000000 8.559008
60.835811 24.195994 0.000000 5.917156
88.398328 19.561974 1.000000 4.376686
89.767689 20.215483 1.000000 2.994949
106.973951 19.331424 1.000000 3.353575
126.792609 19.844430 0.000000 1.574338
92.536913 17.300392 2.000000 8.915800
109.197728 17.570861 0.000000 3.727371
113.575158 24.427512 0.000000 2.253896
132.753812 19.516770 1.000000 7.027526
99.881133 15.956636 2.000000 1.888491
94.963783 20.264386 0.000000 2.014609
91.675245 19.530705 1.000000 5.622122
125.101145 22.076144 0.000000 6.653688
112.526341 19.625243 1.000000 4.199722
71.621340 20.220834 3.000000 4.752197
79.022962 22.913757 1.000000 4.804710
99.213597 20.233384 0.000000 1.908523
109.488013 23.521739 0.000000 1.898540
105.830018 23.188417 2.000000 6.236475
111.693269 13.020857 2.000000 8.541614
104.046052 21.929140 0.000000 5.457970
100.128102 19.867328 0.000000 4.458978
111.619707 24.594783 2.000000 2.333328
93.557380 24.337832 1.000000 2.598995
119.024240 18.050486 2.000000 2.839342
103.242811 21.185694 0.000000 5.763520
109.056854 22.635259 1.000000 5.015259
104.408695 20.633964 1.000000 3.682536
77.923912 24.635375 1.000000 1.185321
111.996216 17.104654 0.000000 6.797011
104.652652 20.934221 0.000000 9.042182
94.565203 19.685788 1.000000 4.075175
93.779730 16.382093 1.000000 3.992071
109.878053 20.249664 1.000000 3.259939
101.327548 20.859122 1.000000 1.361768
99.463651 23.590123 3.000000 3.291585
107.233059 17.150547 0.000000 1.837660
84.941446 16.115926 0.000000 4.618616
104.402953 22.515292 3.000000 4.509951
114.243013 22.996274 1.000000 3.268707
100.318693 17.458827 1.000000 7.278885
103.845606 20.636921 0.000000 4.533795
82.617405 21.459210 2.000000 1.978479
81.672283 19.787852 0.000000 2.923749
97.985597 16.732797 1.000000 5.544819
103.375947 21.814556 0.000000 3.123732
131.443399 27.535622 1.000000 3.573752
95.806804 18.266791 0.000000 3.536596
89.491529 16.253750 0.000000 6.012207
109.742022 24.112762 1.000000 3.063823
109.826268 25.759950 0.000000 2.746821
77.693545 21.965053 1.000000 1.023679
118.681207 22.597800 0.000000 5.168826
111.406336 15.012821 2.000000 5.860833
101.780225 17.508347 1.000000 0.844194
108.322054 22.883602 1.000000 6.233451
105.544258 16.391449 1.000000 3.321769
84.522483 24.504919 1.000000 2.147013
107.341172 19.372141 0.000000 4.572322
87.042116 16.116009 2.000000 1.324787
97.960608 17.126924 0.000000 8.045240
93.844971 19.423263 2.000000 3.662461
81.432843 19.286186 2.000000 4.569573
117.594667 21.102252 2.000000 5.117552
83.413743 21.372690 0.000000 3.311627
105.331641 17.378346 2.000000 1.952635
90.530380 20.981216 2.000000 5.665445
93.864754 24.857546 0.000000 6.758461
128.677205 22.750156 1.000000 8.610726
85.790660 14.565412 3.000000 5.339903
116.837894 25.276648 1.000000 2.457327
90.537514 17.196130 2.000000 2.348905
99.928548 22.573734 0.000000 1.876176
93.907408 25.275818 2.000000 4.906783
97.131352 24.138638 2.000000 3.560668
88.140263 14.829092 1.000000 8.639378
97.116806 21.693019 0.000000 7.420379
85.765110 17.656932 1.000000 2.763044
112.182787 22.855875 0.000000 4.103282
84.974364 20.390080 2.000000 9.300761
98.816199 24.678610 0.000000 3.517547
102.846305 13.507965 1.000000 3.371248
81.494507 18.562938 1.000000 3.422042
110.117688 16.921227 2.000000 5.398290
96.035148 16.723326 1.000000 5.069232
78.571285 19.787835 0.000000 6.432772
98.782018 17.340532 2.000000 9.027995
127.449074 11.194896 1.000000 4.949240
100.702364 18.077383 0.000000 3.949603
113.590539 21.265152 0.000000 7.387957
101.614104 19.144240 1.000000 3.944272
105.676590 17.362504 1.000000 3.836195
87.109875 20.140627 0.000000 3.587329
111.908872 17.809392 1.000000 3.927970
62.354048 20.871866 1.000000 4.885219
104.827191 17.483991 0.000000 4.146736
109.047660 19.922392 2.000000 3.291535
114.397501 16.559292 0.000000 4.874269
98.331114 21.595699 1.000000 3.059320
82.426753 24.668809 1.000000 1.565210
105.151276 22.409981 4.000000 7.106956
82.230229 21.772664 3.000000 3.866534
116.412799 20.951065 1.000000 3.285597
105.372032 17.616537 1.000000 2.697630
87.586407 21.870641 3.000000 3.988054
107.053210 22.631923 4.000000 2.557595
109.077781 20.421100 0.000000 3.631574
129.299349 16.736864 0.000000 4.673998
106.002636 22.437150 0.000000 3.577358
96.150174 21.461218 1.000000 4.357057
107.393970 21.206163 0.000000 3.287400
119.544647 18.536869 0.000000 3.000990
111.015855 19.725815 2.000000 4.228970
96.755151 20.788722 1.000000 2.344110
102.286882 22.208153 1.000000 2.453416
77.705220 23.571353 3.000000 3.512391
75.537802 24.117329 1.000000 2.066789
107.023200 17.241555 0.000000 3.248339
82.626629 22.403267 1.000000 2.462558
62.414295 18.258030 1.000000 4.627397
124.526748 18.504822 0.000000 4.555444
97.893093 22.490235 2.000000 4.502842
96.181364 22.970779 2.000000 4.581341
122.804972 25.149721 1.000000 4.152233
97.881403 19.875231 0.000000 6.086965
84.837352 20.628313 2.000000 5.948001
109.092803 18.414770 1.000000 6.633373
108.148388 23.764598 1.000000 5.641198
105.914938 25.043038 1.000000 4.538581
70.941950 19.880139 3.000000 7.071032
99.392898 17.926523 2.000000 3.797805
100.584307 18.353466 2.000000 4.865765
106.583745 19.838022 1.000000 7.330863
62.565918 25.740942 4.000000 9.759220
110.134501 16.947081 2.000000 4.743236
117.312730 24.406089 1.000000 4.736158
105.145361 21.042157 1.000000 6.432514
110.272432 20.683361 0.000000 4.353445
91.093078 12.387043 2.000000 2.025212
82.012100 16.738061 1.000000 3.952775
84.387180 20.755944 2.000000 1.515471
86.001859 23.543395 0.000000 1.309125
126.099109 16.900221 0.000000 2.206562
103.549585 13.152781 2.000000 2.167307
92.414162 13.169194 0.000000 2.053869
80.302609 18.723811 1.000000 7.190925
70.471700 21.669561 2.000000 5.317210
113.843212 22.997263 1.000000 1.339839
121.227662 16.576294 0.000000 2.653006
99.121838 17.219628 1.000000 3.854330
78.897842 14.004752 3.000000 5.204937
93.720152 18.156350 0.000000 2.996974
94.875098 19.965048 0.000000 5.732393
84.843683 19.318529 2.000000 6.203184
106.352166 20.510005 0.000000 7.019488
86.915736 16.935419 1.000000 5.513534
84.208212 18.770480 3.000000 4.192984
109.482090 19.577013 1.000000 5.269960
107.435762 17.835925 3.000000 0.287131
94.810641 20.377656 0.000000 5.498992
117.423060 15.166272 2.000000 2.230391
103.296972 17.833244 1.000000 1.586261
121.861288 16.301719 0.000000 5.858688
92.455365 12.087120 0.000000 6.565065
106.475198 18.160303 2.000000 5.168505
96.158259 19.973004 1.000000 5.909048
107.979539 21.156691 1.000000 5.769042
96.686832 20.115569 0.000000 0.774205
90.534666 23.783734 0.000000 2.025477
88.332303 22.839975 1.000000 3.231869
100.827407 15.681232 2.000000 1.258183
99.168269 26.346051 1.000000 5.233153
129.616091 18.231146 1.000000 4.615043
99.605736 16.437041 1.000000 6.221182
104.702911 19.851127 0.000000 3.931881
83.078692 20.804581 0.000000 3.185441
83.717305 20.477749 0.000000 2.059151
124.917247 18.024563 0.000000 6.069000
99.217124 19.293787 0.000000 3.864176
103.123143 23.233124 3.000000 2.947745
101.434651 19.625569 0.000000 2.721671
99.366428 18.156686 0.000000 4.612514
101.117411 14.651576 1.000000 5.968874
106.292229 23.657400 0.000000 4.232549
85.202065 22.208970 0.000000 6.357077
82.844623 24.124384 0.000000 3.564923
103.681959 17.275649 0.000000 4.748067
90.108805 21.695771 0.000000 2.702556
115.502191 16.606140 2.000000 5.086637
99.306564 18.011179 1.000000 3.578173
92.533028 13.052607 0.000000 4.090697
96.797197 22.021002 1.000000 3.007534
101.698373 19.922581 0.000000 7.579046
101.050166 22.456904 0.000000 2.548135
98.062924 13.868681 0.000000 2.514793
102.387046 20.547218 1.000000 3.512800
100.041809 17.463780 0.000000 6.030843
99.385267 26.250428 0.000000 4.295420
103.922711 19.913089 1.000000 2.554359
86.075451 22.962546 1.000000 3.561041
78.023298 21.801617 0.000000 2.050231
100.612446 21.761767 1.000000 1.402631
123.975408 17.350660 2.000000 3.060125
99.378057 16.847108 0.000000 1.825540
83.639128 20.413746 2.000000 2.838674
80.959854 20.899680 1.000000 2.307294
117.344227 21.499746 1.000000 1.395189
107.392583 19.389996 2.000000 6.216166
116.697593 19.909015 0.000000 5.715259
88.353916 15.644446 1.000000 3.505530
106.810423 21.180097 1.000000 2.899654
103.885761 20.729348 1.000000 4.640989
99.779141 16.169703 1.000000 6.228866
75.924224 19.615184 0.000000 3.869378
101.296833 15.431623 0.000000 2.745716
78.084026 15.831254 0.000000 3.585783
118.020950 20.299925 2.000000 4.133898
84.845197 19.342779 0.000000 6.010727
138.611024 16.727161 1.000000 3.571260
88.153916 17.133262 2.000000 1.605496
93.395407 20.019629 0.000000 3.807955
98.479887 19.791798 1.000000 2.390444
84.782723 21.797899 2.000000 7.671951
90.454080 20.909783 1.000000 1.607253
119.289800 15.490914 1.000000 4.030873
126.598295 17.000172 0.000000 0.364922
110.795718 21.324475 1.000000 3.999688
110.112437 17.679325 3.000000 4.861830
114.638747 21.867907 0.000000 7.670760
100.289671 20.933023 1.000000 2.901992
97.220995 21.580444 1.000000 3.481316
115.315524 21.416930 1.000000 2.017562
114.481047 18.390162 0.000000 2.179416
89.295317 15.854700 1.000000 2.477783
109.772363 23.543343 0.000000 9.263441
92.388627 18.818749 2.000000 3.822600
80.412328 14.597590 1.000000 6.424285
94.791833 14.636483 2.000000 3.333618
81.844694 20.351672 0.000000 7.095227
114.244507 23.972646 1.000000 6.132303
115.468486 22.138985 2.000000 4.529938
88.678689 17.280910 1.000000 1.629981
104.840715 19.483128 0.000000 2.365393
120.180108 22.883818 0.000000 1.690459
89.245709 23.452237 1.000000 3.316093
97.516920 20.095757 2.000000 4.851580
96.189382 22.963541 2.000000 4.914152
102.481979 18.817377 0.000000 5.467582
93.358175 23.877991 0.000000 3.868073
117.410471 18.780662 0.000000 8.025798
100.023703 13.252287 0.000000 3.181895
111.489668 26.010695 2.000000 5.949745
115.305350 22.625875 0.000000 5.735677
94.990140 19.204512 1.000000 6.182753
101.406248 18.620274 1.000000 7.694331
118.004094 21.400203 0.000000 0.982109
73.466531 20.123290 2.000000 5.921128
98.411808 25.487282 0.000000 2.418222
62.157295 21.639993 3.000000 2.479577
96.436332 24.330909 1.000000 5.071276
85.128488 16.742461 0.000000 4.934749
102.246355 17.134510 1.000000 2.519562
86.652265 20.349217 0.000000 6.387876
78.103292 16.884856 0.000000 6.650032
101.801030 18.205903 0.000000 2.339132
112.452245 20.422299 0.000000 3.449829
93.727736 22.292372 0.000000 2.577331
103.589080 20.396532 2.000000 3.244288
99.319492 15.748810 0.000000 4.345187
113.996450 19.483097 0.000000 3.880167
96.066538 21.429129 1.000000 3.422423
105.873590 22.475733 0.000000 3.150151
102.916162 17.798158 1.000000 3.716984
94.277841 21.985435 0.000000 3.794353
95.190866 19.984053 0.000000 6.730402
67.961812 24.058106 1.000000 3.116549
79.474279 23.623681 0.000000 1.101967
93.529372 20.475899 1.000000 0.796187
100.541867 21.603982 2.000000 4.794317
94.468709 21.489924 1.000000 3.070393
112.621568 15.286633 3.000000 4.836811
110.828826 22.138150 1.000000 7.968128
71.271151 20.818934 1.000000 6.358625
70.916197 17.786630 1.000000 8.644762
99.467753 18.668175 0.000000 8.048130
102.224020 22.822146 1.000000 1.182873
108.823917 19.242648 1.000000 8.595086
137.817296 18.342026 0.000000 5.525486
108.690923 21.774258 2.000000 6.020005
90.838483 18.315830 2.000000 0.958535
132.784276 15.953099 1.000000 6.235505
110.958715 21.850732 2.000000 4.423278
101.344484 21.897914 1.000000 3.682324
88.784324 21.927571 0.000000 6.972537
107.968576 19.998562 1.000000 3.824060
77.117506 20.595024 0.000000 1.619559
98.224039 26.642074 1.000000 5.257414
95.286678 19.424124 1.000000 7.493132
89.501267 20.280254 1.000000 5.618810
99.242672 20.083736 2.000000 1.698469
96.505575 24.967782 1.000000 3.194899
89.253178 15.481299 0.000000 4.394570
95.715127 18.079778 1.000000 6.796293
108.024534 17.192985 1.000000 4.805047
100.347480 17.064756 0.000000 3.136378
101.719868 21.461263 1.000000 2.480608
86.115958 21.157175 0.000000 3.607558
106.493158 29.011668 0.000000 1.036068
122.415525 18.274877 4.000000 4.401820
100.049953 21.393121 1.000000 4.784663
111.059165 16.976774 2.000000 1.802970
92.139627 16.432453 0.000000 0.666411
73.659678 21.134327 1.000000 5.571337
114.494028 20.648359 1.000000 0.623722
109.802695 20.245093 1.000000 3.494796
97.546160 20.918582 2.000000 0.985286
75.095440 18.830827 2.000000 0.918002
117.202878 21.255499 0.000000 7.402076
100.253194 16.091971 0.000000 2.795696
99.846967 20.123112 0.000000 3.465505
118.765229 23.407494 0.000000 6.674648
76.705745 17.721657 1.000000 1.750404
107.632996 18.288138 1.000000 2.658662
116.558387 20.181523 1.000000 7.557553
77.405478 22.087847 2.000000 6.057010
100.799474 23.530142 0.000000 5.045533
108.547968 22.954064 3.000000 3.696833
82.823124 19.910789 2.000000 8.789942
100.114786 23.566416 1.000000 7.782655
108.214208 19.435205 1.000000 3.410626
99.587174 17.702661 1.000000 4.436504
102.021524 16.266515 3.000000 3.472932
126.129213 20.908443 0.000000 1.500455
83.879765 17.677277 3.000000 5.445709
110.644640 17.887729 1.000000 3.931725
88.501553 20.355958 0.000000 4.767879
125.047388 15.097733 2.000000 3.706996
103.566951 19.119140 1.000000 3.073468
109.855382 21.809420 1.000000 3.228119
96.828405 19.675464 0.000000 1.934713
80.593733 17.839996 1.000000 3.732897
75.334621 20.719101 0.000000 3.855997
89.773327 16.892762 2.000000 5.973531
97.677786 21.332082 3.000000 1.490055
97.859988 15.500833 2.000000 5.567901
97.011686 21.031996 2.000000 4.435835
141.802282 19.016679 2.000000 2.585468
114.819425 23.545277 1.000000 2.606110
90.069144 18.265723 0.000000 2.710751
114.487427 18.991543 1.000000 1.036496
99.280305 17.141553 1.000000 1.622777
82.721217 20.510455 3.000000 1.170300
113.758576 25.386368 0.000000 7.266875
99.243603 16.441154 1.000000 4.092375
80.121806 21.853829 1.000000 6.262399
110.171298 17.967078 2.000000 6.040947
118.871810 14.066213 2.000000 5.407030
118.010108 17.713219 0.000000 1.514840
104.357835 22.649647 2.000000 2.231190
116.990623 23.016012 1.000000 3.882113
100.954590 21.355983 0.000000 5.003252
99.721301 19.213599 0.000000 6.422976
107.697382 19.803441 1.000000 8.140012
104.741585 14.802280 2.000000 7.190140
86.685337 24.729909 0.000000 0.897868
99.789038 17.976268 0.000000 7.043964
93.691355 18.733432 2.000000 6.545348
110.654211 18.109842 0.000000 3.095620
98.382791 20.355699 2.000000 1.130945
111.047646 18.061623 2.000000 4.751907
102.934571 15.121193 0.000000 2.161843
94.322502 21.305312 0.000000 8.230140
93.796090 17.022776 2.000000 6.284852
114.394610 15.987886 0.000000 6.674138
113.585613 23.110577 0.000000 2.565726
122.662832 19.350537 0.000000 1.680591
118.854317 23.825202 2.000000 5.143767
103.383893 20.154927 3.000000 5.896230
85.799226 16.554529 1.000000 6.718969
88.672072 27.707690 0.000000 3.900993
101.467705 17.432648 2.000000 0.466200
96.288427 23.055057 4.000000 1.845785
106.979370 19.843211 1.000000 6.648333
127.371236 17.095610 0.000000 6.201438
79.741718 15.736285 2.000000 5.254275
99.374500 20.609382 2.000000 6.164209
103.238550 16.074457 0.000000 4.337522
118.123625 22.139676 0.000000 2.685048
109.081029 24.519186 1.000000 4.426059
84.305758 22.890655 2.000000 6.296457
88.543292 26.643651 0.000000 3.560099
109.553893 18.860583 2.000000 4.418232
85.617294 18.153785 2.000000 6.550541
107.500949 21.477573 0.000000 2.274783
102.265611 17.844580 1.000000 5.658704
109.437512 21.748162 1.000000 8.579002
85.383931 25.134680 1.000000 5.355018
113.039872 20.143670 0.000000 3.745829
80.845960 18.629300 0.000000 2.895661
79.457209 16.603175 1.000000 8.327605
78.315771 23.965311 3.000000 2.383875
103.817368 20.326789 3.000000 3.324652
85.003897 18.771504 1.000000 4.705849
100.188526 21.614719 0.000000 4.679578
134.695244 23.027174 0.000000 1.969106
108.777105 19.314837 1.000000 5.100467
121.864149 18.668189 1.000000 2.835271
89.194457 17.876964 3.000000 8.757272
102.502677 19.968083 1.000000 4.003929
98.309549 13.621563 0.000000 1.116414
92.786315 16.787016 3.000000 2.492727
106.213488 23.201266 2.000000 4.216291
121.735678 16.322871 0.000000 8.470552
108.742108 18.059088 1.000000 2.021357
126.544732 20.746490 2.000000 6.482111
90.972954 18.498003 1.000000 3.961432
117.111970 19.040590 1.000000 5.505200
108.903482 16.137389 0.000000 3.952431
107.746531 16.304039 0.000000 2.402666
99.326806 19.881806 1.000000 6.715887
94.030658 23.546829 0.000000 3.063845
112.489246 21.358074 0.000000 1.347235
101.968469 20.874720 2.000000 3.879196
98.724298 21.256535 1.000000 4.332542
90.693470 17.515583 0.000000 7.111503
87.214654 15.239619 1.000000 7.909667
80.055494 13.442351 1.000000 3.639883
101.398167 19.514241 2.000000 3.707451
123.661485 13.169631 0.000000 2.992595
62.113782 15.638897 1.000000 2.557551
97.338883 23.277762 0.000000 3.235521
105.933589 19.589446 1.000000 0.871824
134.392713 21.104075 1.000000 7.156312
98.894011 23.364375 0.000000 5.791089
122.229063 23.017997 0.000000 2.923351
107.960377 20.427550 0.000000 4.629676
113.250773 23.099928 1.000000 7.796620
103.917609 22.152852 1.000000 2.980603
108.605634 21.133858 3.000000 5.660639
96.184930 26.983033 1.000000 6.150139
89.272684 17.746011 0.000000 1.214719
74.424283 18.322200 2.000000 5.324248
114.467163 19.084428 0.000000 2.290228
89.812611 14.421451 2.000000 3.944532
118.131106 16.971871 2.000000 8.509489
111.182819 23.191563 2.000000 2.134303
122.311647 19.085273 0.000000 6.680022
116.465914 20.673930 1.000000 1.926956
81.241420 19.202941 2.000000 4.325654
121.939071 18.846876 0.000000 1.350508
91.010547 19.226945 1.000000 3.060750
78.850932 23.894682 0.000000 0.869120
107.815504 18.047617 0.000000 2.385467
91.949762 19.743983 0.000000 0.546099
89.840314 17.142151 0.000000 5.569729
112.205580 21.761149 1.000000 3.947072
90.462690 20.268549 4.000000 6.302545
93.640415 21.424149 2.000000 6.346915
94.534789 20.632396 0.000000 8.733042
104.426170 23.272470 1.000000 5.044206
107.318477 19.397067 1.000000 3.279937
86.857978 21.245428 0.000000 5.668879
97.057509 18.338923 1.000000 6.222548
104.395131 21.470742 0.000000 1.726669
115.560717 17.137098 1.000000 7.105946
103.938894 24.177712 1.000000 4.217389
93.730631 18.473828 2.000000 5.275970
75.702305 22.268058 1.000000 3.793879
116.913610 19.636519 1.000000 7.740182
87.953706 21.895123 0.000000 2.384300
113.283132 19.395794 0.000000 6.166955
108.328403 25.963858 3.000000 3.427955
100.268862 20.717285 2.000000 3.124323
105.777282 16.548025 2.000000 3.731444
107.984731 29.816507 1.000000 3.545848
94.544646 19.664242 0.000000 0.861177
92.524637 21.173841 0.000000 2.241808
89.122669 22.155071 1.000000 0.999225
88.143722 24.921611 0.000000 5.770488
107.718848 21.995820 0.000000 7.037022
112.997000 17.415808 2.000000 3.159023
84.529582 20.794129 0.000000 3.974115
104.490014 16.454311 1.000000 1.889954
118.292965 23.259993 1.000000 3.107644
84.647811 20.241136 0.000000 4.951834
81.615378 26.883971 0.000000 1.017815
114.279164 18.012670 1.000000 2.646436
96.965188 18.902826 1.000000 2.168309
91.725226 23.526628 0.000000 5.788713
93.114344 21.817912 1.000000 2.805782
106.730950 19.415568 2.000000 7.163657
69.095609 16.813052 0.000000 3.462782
93.569630 19.607404 1.000000 7.378434
87.137614 15.799844 1.000000 1.036393
114.060766 25.115073 2.000000 2.481357
102.896020 24.060311 0.000000 1.083865
91.268750 15.835211 1.000000 4.929524
107.491262 17.472382 0.000000 6.096516
66.565225 25.274148 3.000000 2.128684
112.543562 19.410170 2.000000 6.582145
93.033698 19.152017 1.000000 7.665824
111.303453 21.159692 0.000000 2.975298
92.660932 24.297553 0.000000 8.849860
90.670593 21.204852 2.000000 4.003743
66.773120 19.662207 1.000000 1.496414
111.846829 20.753373 1.000000 4.660556
100.007292 18.493293 1.000000 1.541958
131.599888 15.409243 1.000000 1.526847
79.768389 15.405251 1.000000 0.415738
115.100055 18.932173 0.000000 8.405278
98.636570 19.241590 3.000000 3.779691
107.010501 19.193855 1.000000 2.870698
74.475357 18.730857 1.000000 5.891372
118.894815 15.039967 1.000000 9.173369
82.017986 14.896746 2.000000 6.430816
127.101166 21.176029 0.000000 1.915813
109.745406 15.575424 1.000000 2.626624
121.722042 21.360963 0.000000 9.268286
85.716806 19.033210 0.000000 9.419228
90.313266 19.279351 1.000000 3.616633
106.164285 13.714616 0.000000 5.934366
110.461714 15.307018 0.000000 5.991584
64.229187 21.149539 0.000000 4.597334
81.398096 20.611996 0.000000 1.132991
77.801429 21.206353 1.000000 3.501289
112.200791 20.600903 0.000000 6.379555
111.402431 24.603912 1.000000 4.537598
80.146970 23.107561 1.000000 6.711849
105.906979 17.396286 0.000000 6.194066
95.711785 23.767768 1.000000 4.493999
88.540463 21.245534 3.000000 3.206511
131.721464 17.258140 1.000000 2.589916
119.820451 21.710634 1.000000 0.693287
86.861145 23.597510 4.000000 2.135036
122.885271 21.348191 1.000000 7.230229
103.795475 20.257914 0.000000 2.718072
98.954296 15.609180 2.000000 3.633434
109.584138 17.722502 0.000000 4.440863
79.213074 15.572646 1.000000 1.262942
125.569092 23.442915 2.000000 3.603523
86.155935 19.589406 3.000000 4.822522
97.152439 16.989690 2.000000 5.240716
99.471884 22.889626 0.000000 4.524104
97.197538 19.229164 2.000000 0.713353
116.306150 10.592235 2.000000 3.617085
100.796158 15.118354 1.000000 5.170502
105.516964 23.503439 2.000000 3.595640
89.603393 21.864303 1.000000 2.588957
82.205108 16.423656 1.000000 4.367583
108.501255 16.266750 0.000000 8.967254
98.285948 17.692627 2.000000 2.431388
111.590600 14.922727 3.000000 3.052614
89.919647 19.353849 1.000000 6.634796
79.891174 20.208036 1.000000 2.947274
107.053285 22.372437 0.000000 1.520275
80.022123 21.802253 1.000000 2.022245
124.332815 20.857978 0.000000 7.617627
109.418637 18.072603 0.000000 5.988032
97.160715 20.411213 0.000000 4.439346
123.742125 22.896027 0.000000 3.451088
82.827229 16.049777 2.000000 9.113966
100.379508 21.513596 1.000000 1.908677
106.502798 18.234681 1.000000 4.282240
102.793769 17.667037 1.000000 7.120055
103.938446 17.947623 2.000000 5.342625
117.854130 13.429129 2.000000 4.309757
111.030978 24.673922 1.000000 4.633892
113.498015 17.071196 2.000000 5.831908
136.860361 24.794988 0.000000 9.000300
101.746943 20.661457 2.000000 4.985536
86.599507 18.700625 0.000000 8.766606
91.090970 21.420457 2.000000 4.420585
54.763110 18.657973 1.000000 6.931511
90.167290 18.375525 1.000000 6.650337
98.717392 22.292514 1.000000 6.817539
92.079509 17.148744 0.000000 5.067359
112.329808 19.002053 2.000000 5.329264
99.425320 19.348873 3.000000 4.857648
99.712534 22.018511 1.000000 5.116454
103.029016 19.208544 0.000000 2.312213
98.092086 19.122444 1.000000 6.994118
113.634668 20.275697 1.000000 6.989000
114.445095 16.581212 2.000000 3.325218
102.467265 18.533159 1.000000 1.352753
85.516120 19.206803 3.000000 4.169786
90.297984 21.774128 1.000000 4.267670
