# Radius Velocity Satellites Factor
88.092885 19.318903 2.000000 4.366760
95.168368 16.948592 3.000000 4.698267
130.326501 19.890102 4.000000 4.209858
68.731690 20.522885 4.000000 1.906939
96.154377 20.889052 6.000000 5.628104
65.442217 21.654220 5.000000 5.418225
87.162048 17.523666 12.000000 4.345392
118.470396 20.512103 1.000000 2.087383
84.771518 18.955683 3.000000 1.775764
92.885836 22.117725 1.000000 3.187376
83.471462 18.514613 6.000000 4.575575
83.322817 20.822147 2.000000 1.546984
136.690955 21.137327 5.000000 3.332420
121.624935 21.987198 4.000000 4.543859
98.269338 18.557361 6.000000 8.138371
98.229882 25.284219 3.000000 7.204829
54.146266 19.665704 4.000000 3.438087
49.485450 19.027218 5.000000 6.871099
86.139457 21.560500 4.000000 5.860590
96.105445 21.023718 3.000000 4.014870
90.326890 19.370650 5.000000 3.398226
110.134430 24.328622 5.000000 3.186903
102.619742 22.718028 6.000000 5.635604
103.487120 19.605208 6.000000 3.610493
68.058959 24.263869 5.000000 5.580857
94.604052 23.190037 4.000000 4.524125
84.756628 24.280609 1.000000 3.617795
110.782513 21.092346 3.000000 4.833264
71.947327 24.327859 3.000000 5.103107
94.667334 20.559805 3.000000 1.896856
99.252212 19.592527 2.000000 7.296967
98.895917 19.213966 9.000000 8.996708
90.562961 20.471636 3.000000 4.925533
92.141895 22.831539 3.000000 7.922760
79.144510 22.485086 6.000000 2.641214
119.016138 21.317341 2.000000 4.297993
54.319414 19.561107 3.000000 5.884561
67.213176 20.865115 4.000000 3.258656
79.629481 21.042854 11.000000 4.581605
67.920478 18.929359 4.000000 5.458063
80.401266 20.571090 1.000000 4.912464
88.881424 22.688164 1.000000 1.200742
48.065609 19.710510 1.000000 5.303919
85.920305 20.431330 4.000000 2.328936
71.515783 21.891349 3.000000 4.358611
122.358188 19.271770 5.000000 3.441248
59.340248 17.602568 1.000000 5.794335
82.127483 20.634000 6.000000 4.752235
94.379496 23.213453 0.000000 1.453822
88.211820 20.935480 4.000000 6.781573
97.739379 20.069344 5.000000 3.749212
87.810293 20.817897 2.000000 3.071197
48.021040 21.327572 3.000000 6.515837
119.688359 23.533132 3.000000 3.161613
83.208799 23.123251 5.000000 5.053789
103.633636 21.038448 1.000000 5.357675
65.543264 18.923140 7.000000 4.365351
62.227112 23.116348 3.000000 6.827688
119.852608 19.536244 6.000000 6.468356
71.532404 23.481071 6.000000 2.709422
111.850260 18.085270 4.000000 4.896580
81.529357 21.931092 3.000000 3.071330
93.153583 24.576540 5.000000 1.225889
67.484447 21.519276 4.000000 1.743729
87.313198 21.304398 6.000000 5.777088
81.652474 22.199998 4.000000 8.400466
117.557660 24.045935 9.000000 2.351099
116.215047 22.233594 6.000000 7.654600
95.110728 18.371468 1.000000 3.595045
114.590271 19.604441 2.000000 6.850512
99.424629 19.612886 4.000000 4.912637
76.213068 21.511050 4.000000 5.374686
106.328291 17.413247 5.000000 4.710137
90.552792 23.248599 2.000000 1.226613
82.223591 22.281187 5.000000 6.098516
126.032905 22.624185 3.000000 1.352233
81.958266 19.557127 2.000000 5.061806
98.166991 20.927265 1.000000 2.170532
102.851292 16.297730 7.000000 6.425098
99.036584 22.049682 6.000000 2.328124
100.533576 23.431125 4.000000 2.711629
93.875416 22.523477 2.000000 4.061636
105.439965 18.773829 4.000000 6.702607
93.199756 23.745891 6.000000 4.293795
82.947875 19.440474 3.000000 5.047925
67.553225 24.389891 3.000000 5.627863
44.320761 22.293179 4.000000 3.788866
87.465851 22.658688 5.000000 4.092134
117.969697 20.133715 1.000000 3.867116
77.823722 22.109747 7.000000 2.965913
113.515586 26.021160 8.000000 3.570746
107.972746 19.517536 3.000000 1.772129
97.631010 19.204503 4.000000 3.373005
68.354511 20.003449 5.000000 4.184248
66.508024 23.657500 4.000000 4.098766
101.433146 20.029693 4.000000 4.880777
101.237193 22.409918 4.000000 5.869801
81.574367 25.178830 0.000000 4.478174
97.073503 20.270225 6.000000 1.468162
52.678292 23.562194 6.000000 4.750649
115.324241 19.598939 8.000000 2.182150
86.938919 22.885645 1.000000 5.462369
129.069942 21.982949 5.000000 0.719785
129.667792 23.130411 5.000000 8.683542
113.850494 21.971284 1.000000 5.391349
98.114851 17.682105 4.000000 4.171309
107.740243 20.266653 2.000000 4.172531
106.935893 19.635910 2.000000 6.026156
118.481264 20.237020 7.000000 3.301500
108.737908 19.151172 3.000000 3.043516
111.402057 19.232283 5.000000 1.614891
97.723112 21.159382 3.000000 7.043540
133.011795 22.282485 5.000000 2.191602
88.071338 19.212821 3.000000 4.106659
90.214150 21.523813 7.000000 4.540046
103.307002 19.010302 1.000000 3.612764
80.576283 22.190398 2.000000 3.543416
80.543394 20.681463 4.000000 0.746772
74.325896 23.640279 7.000000 2.054003
100.957213 18.722106 3.000000 6.778285
109.131597 25.900466 8.000000 0.670240
124.256610 20.176055 3.000000 4.336663
79.341529 21.930958 9.000000 4.275627
92.595148 21.844621 4.000000 4.964609
89.649907 21.736890 5.000000 5.374959
71.003976 22.193721 9.000000 2.735601
123.205748 22.645241 5.000000 6.291078
108.867425 23.385079 1.000000 1.334430
101.818042 22.243648 9.000000 2.530646
65.815847 22.624670 3.000000 6.043144
56.941742 21.759185 9.000000 3.054613
77.258170 21.401431 0.000000 6.266219
80.960419 19.735218 4.000000 0.427731
120.953290 20.577375 1.000000 1.101987
95.826636 22.796109 6.000000 9.712056
101.533553 20.012235 5.000000 6.743442
65.658223 22.338913 6.000000 2.286607
127.871528 17.616371 4.000000 7.096656
114.177874 22.306018 4.000000 2.031181
116.106615 17.001855 2.000000 4.930025
79.203028 20.715339 3.000000 5.550744
121.877703 21.890102 2.000000 2.720931
82.088257 22.557040 4.000000 7.081943
113.786612 21.784917 6.000000 2.374627
96.903488 20.414243 6.000000 1.118317
145.956043 22.460755 5.000000 3.558647
89.210653 22.828996 1.000000 3.424717
87.653756 17.723951 4.000000 6.362171
78.217073 16.085979 7.000000 5.278285
98.330839 21.950026 6.000000 1.976201
137.838231 17.840323 3.000000 0.469945
91.098108 19.655743 4.000000 1.573036
117.164488 21.505359 2.000000 6.483089
97.182192 22.015179 6.000000 5.169345
55.741199 22.706674 3.000000 3.477685
108.522984 21.812123 1.000000 3.763888
57.837061 22.157786 6.000000 2.283392
99.406962 18.894235 2.000000 3.497908
108.657213 19.962821 5.000000 3.516139
69.531960 17.429183 3.000000 1.621127
72.890901 18.685225 6.000000 4.457243
80.548822 19.961204 3.000000 3.890284
84.384064 18.831708 3.000000 4.197471
65.534878 21.756617 6.000000 6.612850
84.750231 20.235352 4.000000 0.950359
129.657931 21.586070 5.000000 1.369456
113.496638 18.496038 8.000000 4.063635
70.987227 21.469071 5.000000 1.085847
90.906807 19.757642 5.000000 3.476484
66.751180 21.469828 5.000000 2.762140
107.751193 21.818991 6.000000 3.426254
89.810029 21.012244 3.000000 3.392925
90.897639 19.782278 3.000000 9.677386
88.209859 19.790667 6.000000 4.772348
101.705197 22.575576 4.000000 2.975212
83.173887 20.259880 8.000000 8.129226
84.673835 23.619777 4.000000 2.383856
104.971819 21.583293 1.000000 3.564430
75.053055 18.178779 1.000000 1.633522
87.652671 23.176879 3.000000 6.688046
55.446262 17.779910 5.000000 6.748263
88.628476 21.405549 3.000000 2.839405
79.326774 23.190482 2.000000 4.599526
76.356262 21.005510 5.000000 8.346660
122.521240 19.797476 4.000000 4.401642
69.917792 19.307754 1.000000 1.580846
97.587794 22.556674 5.000000 1.657728
149.758902 18.863765 3.000000 1.530873
100.504012 21.594099 3.000000 5.757331
68.457299 20.502578 1.000000 5.090128
68.295721 19.777686 4.000000 1.258014
76.777810 25.365882 4.000000 6.631712
104.271484 22.605012 4.000000 5.661150
96.713538 18.944414 6.000000 2.874928
68.245208 17.690435 2.000000 2.099501
63.227442 20.534867 6.000000 6.067497
48.654057 20.268757 8.000000 4.050471
91.531709 19.098881 4.000000 7.818259
115.398186 22.645703 3.000000 6.970266
107.585409 19.710200 1.000000 2.717985
81.107702 20.226753 2.000000 1.683625
78.054153 23.673532 4.000000 5.734588
79.933702 22.183495 0.000000 1.166825
79.703939 19.542082 5.000000 2.561381
94.918450 21.546471 1.000000 8.484230
111.758131 27.637762 4.000000 2.161590
86.928087 21.898801 5.000000 6.613442
68.659644 20.393859 6.000000 2.808100
133.162575 18.750381 3.000000 2.799658
118.957700 22.682010 5.000000 3.881027
103.743470 20.427258 5.000000 6.771812
91.381043 21.415980 1.000000 2.296941
110.974375 18.552696 8.000000 3.884219
87.836543 19.185269 5.000000 8.693956
53.418122 18.540261 2.000000 5.808976
145.010441 23.033280 4.000000 5.372394
80.020411 18.240908 7.000000 6.404724
80.262750 19.972048 3.000000 4.569331
88.848397 21.846755 6.000000 5.868774
136.284845 19.506305 5.000000 4.178886
70.553110 20.642576 4.000000 2.785165
103.078729 22.490983 10.000000 6.691050
95.891001 21.090632 2.000000 5.194979
109.307196 25.806345 5.000000 6.978227
127.948937 21.175805 5.000000 4.306855
95.180176 20.460595 5.000000 1.248073
85.249108 21.560015 4.000000 4.505597
98.968637 17.941508 10.000000 4.649626
109.344191 20.348742 6.000000 7.425567
80.833041 17.541997 3.000000 3.265315
62.476444 18.127970 4.000000 0.306112
107.476036 21.751790 0.000000 2.738364
73.683161 21.842542 3.000000 3.883253
100.776634 22.335109 5.000000 6.349993
59.590335 20.547112 3.000000 5.969641
77.938810 21.482394 4.000000 3.127455
105.648838 22.529643 4.000000 5.989877
98.858919 21.400488 5.000000 2.081100
103.339893 18.539046 4.000000 7.261978
95.446412 20.028957 2.000000 3.372682
60.470475 20.749583 3.000000 3.295293
56.638348 22.438484 6.000000 3.295246
60.114036 20.471403 2.000000 1.564525
88.196264 20.834241 7.000000 2.372002
95.787758 19.930904 4.000000 1.997996
82.212990 23.236985 2.000000 7.925705
63.814044 23.691420 5.000000 4.822578
120.249360 16.791792 7.000000 5.616784
88.258748 17.866827 6.000000 4.888534
135.199679 20.363970 5.000000 9.400976
43.004019 23.654818 6.000000 1.617777
96.179062 20.318768 3.000000 3.131275
86.164292 20.957654 6.000000 3.875740
70.467203 22.105329 2.000000 0.959006
96.776385 20.345292 4.000000 6.742840
99.923397 24.484737 9.000000 4.994181
109.100029 21.541620 4.000000 5.052150
90.387778 21.793577 2.000000 4.798651
24.875175 23.137715 4.000000 7.187193
95.728529 21.075227 2.000000 3.104544
56.317508 22.330282 7.000000 8.507814
56.560812 21.159452 8.000000 2.356945
90.458216 22.332858 2.000000 5.129266
66.640757 18.429058 4.000000 5.795279
52.920707 21.775943 3.000000 7.881598
90.934160 18.917461 3.000000 4.177625
74.634026 25.129049 7.000000 5.736517
73.518804 19.192473 2.000000 3.311439
95.092867 20.038458 5.000000 3.896970
83.468238 23.083608 9.000000 2.342907
117.125999 23.423068 4.000000 6.832265
66.003387 17.319511 4.000000 4.063577
47.893214 21.770794 3.000000 5.691807
88.910646 18.952557 2.000000 2.203117
111.216048 20.492338 1.000000 4.669454
107.536821 20.057248 6.000000 5.130144
51.773025 19.874505 5.000000 3.083937
127.671716 21.792024 7.000000 2.264091
122.419101 19.537489 3.000000 4.142480
71.249525 20.144427 4.000000 7.222477
97.432131 24.383945 4.000000 8.059209
105.204915 19.274582 4.000000 3.071293
104.912634 21.413158 3.000000 4.759938
101.907733 22.879878 4.000000 6.125998
112.275091 20.285054 3.000000 4.950903
93.747852 20.906531 6.000000 3.054151
49.539555 23.839579 3.000000 4.725045
89.503691 26.513925 5.000000 7.711429
99.813639 19.537078 5.000000 1.472211
102.291477 19.882430 2.000000 6.092431
68.145973 21.597429 6.000000 0.866000
143.522929 20.822949 3.000000 5.216707
89.622382 19.975210 2.000000 4.380499
104.870779 18.670158 4.000000 1.174896
71.372933 20.565083 5.000000 5.103449
84.466578 23.135806 3.000000 8.767866
63.199635 19.070898 2.000000 4.495122
73.279241 21.879890 3.000000 3.232672
90.020431 21.387190 5.000000 3.445931
100.814468 22.852196 2.000000 4.163959
77.559564 18.421986 2.000000 3.700821
110.976054 22.044883 6.000000 2.436211
128.124704 20.623877 1.000000 6.591849
76.069625 17.632357 4.000000 4.795365
66.084877 19.189612 5.000000 7.611613
96.940770 16.061492 3.000000 3.543551
69.984809 21.784771 1.000000 4.864742
83.528614 20.405358 5.000000 3.610229
71.948541 20.373532 6.000000 6.215315
117.577933 18.860569 1.000000 3.149589
130.715706 19.779025 3.000000 3.534892
55.326890 22.472772 6.000000 2.832202
86.793933 20.224946 1.000000 6.871472
116.443996 21.619779 5.000000 5.509226
104.309388 19.291927 5.000000 7.834198
93.950589 25.446027 3.000000 5.599790
109.006130 22.038227 6.000000 4.968863
76.797027 22.079001 2.000000 4.241230
99.269520 21.505336 4.000000 3.125553
83.921856 18.184687 5.000000 3.741956
44.828121 18.411506 3.000000 3.411075
86.990212 22.589665 8.000000 4.592926
44.584093 21.071354 7.000000 7.275562
97.744673 22.106096 3.000000 0.728355
144.073842 23.505029 6.000000 2.780187
111.652021 23.649893 0.000000 5.469364
131.452200 18.959750 1.000000 1.216065
121.247918 19.974161 4.000000 4.516722
89.503020 19.349227 1.000000 5.128519
72.068798 22.895933 6.000000 5.478187
81.830519 19.000002 1.000000 9.457324
90.759074 19.466258 5.000000 7.684448
131.525352 23.666026 5.000000 6.678932
111.073304 19.573806 3.000000 5.697805
47.454841 21.013451 1.000000 7.936584
85.590784 21.525931 3.000000 9.686479
98.242432 19.978537 4.000000 3.882777
77.081005 21.750564 3.000000 4.145777
92.903572 18.851877 4.000000 1.880265
87.912408 18.117067 7.000000 5.174411
114.838404 21.437921 7.000000 8.713402
80.664993 18.350034 4.000000 6.504502
81.453276 18.908791 4.000000 2.460235
59.920003 20.441962 8.000000 2.561424
83.560344 21.529833 2.000000 7.425952
102.277403 20.007474 3.000000 2.023919
54.143007 21.731596 8.000000 3.044275
104.291857 21.814174 3.000000 6.823048
65.052847 20.057168 8.000000 1.192317
87.676833 18.321189 7.000000 5.732817
58.374159 21.096086 3.000000 3.585618
100.011460 21.397018 3.000000 8.992167
39.512134 20.592320 4.000000 5.677231
101.988308 22.793625 1.000000 1.064343
78.213511 23.601834 3.000000 3.511790
88.432731 18.628037 1.000000 3.422478
107.938133 18.349727 6.000000 5.726434
73.775182 19.814021 5.000000 6.995878
85.809880 22.117323 3.000000 3.107945
81.651675 18.580940 4.000000 2.491944
82.041462 21.426741 8.000000 2.593615
118.137395 20.527651 5.000000 3.936257
117.528255 18.645808 5.000000 1.251162
110.978153 20.978073 6.000000 3.827184
95.359092 23.262076 9.000000 8.062234
69.758605 21.966867 6.000000 1.614702
41.417995 18.486204 6.000000 4.848259
115.857469 18.718148 5.000000 3.804315
84.169938 21.751688 3.000000 0.353346
99.240007 20.402540 1.000000 3.816709
117.194111 22.034261 4.000000 5.082473
100.862885 20.912053 1.000000 6.010937
68.708588 20.741375 3.000000 8.121382
44.854248 23.943717 0.000000 1.846804
113.076791 20.538275 3.000000 4.684947
91.495624 21.160826 2.000000 3.575973
55.884194 19.195169 6.000000 1.461192
83.720142 22.340712 6.000000 6.696747
68.185478 19.670509 5.000000 1.826156
101.868349 23.695811 1.000000 6.014607
84.573673 20.008065 2.000000 1.723258
93.662447 19.298681 3.000000 2.722019
81.827077 22.924364 5.000000 2.496429
96.853639 18.487192 2.000000 4.092186
81.189408 19.344537 4.000000 7.980040
108.487270 20.955160 2.000000 3.454025
110.794994 18.994041 5.000000 2.497641
89.719428 17.420271 8.000000 1.949219
101.895076 22.769988 4.000000 3.924364
107.983935 21.179449 5.000000 7.984776
108.505071 20.451947 4.000000 6.892545
99.798058 24.580583 6.000000 3.240527
96.797934 23.487402 3.000000 2.901058
69.613104 18.843494 2.000000 3.074163
93.692484 19.948313 0.000000 1.646427
89.730976 16.722479 6.000000 3.858703
95.208745 22.072636 0.000000 1.535408
82.011947 22.991817 2.000000 4.057834
92.802761 22.440496 7.000000 4.679679
94.860664 20.793217 5.000000 4.834433
82.432923 26.202709 6.000000 4.241516
104.815036 21.765798 2.000000 2.993191
107.845189 15.200713 7.000000 3.769408
111.227848 20.866426 5.000000 1.317006
101.463829 22.200797 4.000000 6.266709
95.011719 20.354643 2.000000 5.613070
69.145820 19.863368 9.000000 3.247446
117.939829 20.197200 4.000000 6.326382
104.913400 20.514901 3.000000 7.143651
96.287984 21.046659 6.000000 7.516201
87.847572 22.449838 2.000000 2.158043
49.319266 24.419171 3.000000 0.832041
100.198587 22.323703 2.000000 5.361605
66.983162 21.055430 4.000000 9.075751
98.545457 18.394618 3.000000 6.303048
75.965635 20.298375 2.000000 4.071466
67.467912 19.756776 1.000000 6.598741
92.534389 20.308671 5.000000 3.316515
81.255919 18.642089 5.000000 6.352164
64.715636 21.037890 2.000000 8.749943
125.541081 22.766646 2.000000 6.029003
72.859155 16.534748 5.000000 7.453929
116.542062 19.297211 4.000000 2.235730
80.807575 22.227105 5.000000 4.192716
79.921760 24.933034 4.000000 5.289015
93.527876 20.868912 3.000000 4.099392
74.335263 22.534614 5.000000 0.144132
69.913945 20.219542 6.000000 5.151128
77.572423 21.135475 3.000000 2.617460
106.182573 21.304412 5.000000 5.782867
84.156291 18.412685 7.000000 4.044499
64.900633 19.484044 5.000000 2.163789
73.753520 20.061712 5.000000 3.713526
88.069869 18.230309 6.000000 5.420601
60.811273 24.977959 3.000000 3.845115
79.210012 21.044903 4.000000 6.135224
84.790555 16.495099 1.000000 5.580463
75.226426 21.938023 6.000000 7.889447
89.543956 18.841256 3.000000 4.567717
107.727750 20.928892 4.000000 3.807871
104.394985 19.106630 1.000000 2.427393
85.676170 18.989843 2.000000 3.773259
135.187537 21.097033 2.000000 4.459733
54.651819 22.727413 3.000000 8.607766
80.394251 19.968559 8.000000 4.374259
81.661362 22.398667 4.000000 7.314126
72.291101 22.270954 4.000000 7.253457
83.023778 18.944097 3.000000 2.196808
100.142756 17.995882 6.000000 3.175525
70.977370 22.855012 3.000000 0.719943
145.845596 21.590504 3.000000 3.386383
75.133991 23.234407 3.000000 1.215565
106.878696 23.034954 3.000000 8.374814
76.408430 22.830748 10.000000 6.604182
76.708653 22.396037 3.000000 4.651360
101.077402 17.485524 2.000000 0.982916
73.346757 18.931569 4.000000 5.844810
112.930780 20.650340 0.000000 1.008635
94.891112 20.763819 5.000000 4.157510
125.884298 19.552902 3.000000 2.242895
84.107429 19.239839 9.000000 5.916077
78.354560 20.498518 5.000000 3.253132
127.225844 18.992294 7.000000 2.922628
81.377273 22.226264 1.000000 3.724526
35.295025 22.913974 3.000000 6.498988
67.814297 22.223406 2.000000 1.838929
114.723322 21.688988 5.000000 0.754820
76.647955 17.801911 2.000000 0.891535
67.321339 19.982086 5.000000 5.439825
67.594538 21.856344 2.000000 2.972555
90.047708 22.013829 4.000000 4.059834
88.394554 19.429828 6.000000 2.733843
71.542434 19.017948 8.000000 9.138163
124.017552 21.981417 5.000000 4.622340
87.641751 24.390123 5.000000 3.208009
65.824782 20.297687 4.000000 5.038801
89.732840 18.894699 3.000000 1.989551
71.234309 18.890482 3.000000 4.054899
95.063877 21.349705 4.000000 2.993236
80.429490 21.405026 7.000000 4.643389
90.124475 23.000951 3.000000 5.265004
91.307374 20.312441 1.000000 4.640842
72.877069 21.075384 2.000000 7.502610
117.719135 20.892860 3.000000 5.321959
78.098288 21.238541 4.000000 2.532601
68.833906 22.064676 5.000000 3.851324
128.973830 18.873962 5.000000 1.594803
87.127020 20.228482 7.000000 1.530385
96.828486 21.755060 5.000000 7.892668
87.609649 21.288299 5.000000 8.235444
95.454896 19.968556 3.000000 5.210746
91.105656 18.668530 3.000000 3.020936
108.176655 19.115007 6.000000 5.145689
109.313747 22.422426 10.000000 1.607297
91.561862 21.942527 4.000000 3.292710
96.957774 22.416706 6.000000 3.776130
75.932897 19.489212 3.000000 6.479570
56.402865 22.742026 5.000000 6.720972
119.730890 20.264027 4.000000 2.424122
92.746451 25.893692 7.000000 3.486631
80.829451 21.518796 4.000000 5.266574
73.002752 18.776224 3.000000 1.793753
108.730545 22.529498 5.000000 6.919245
99.304050 22.888961 7.000000 7.231337
64.114798 20.782144 2.000000 3.349857
98.867917 20.156621 4.000000 2.058777
82.816243 22.396563 6.000000 7.154103
94.593119 18.758640 1.000000 6.297871
111.849011 20.330883 4.000000 1.787209
49.607919 18.580891 3.000000 1.952908
94.197257 21.199288 6.000000 4.449328
95.400814 18.677195 4.000000 4.964832
92.170653 18.708575 4.000000 1.699010
135.674952 19.723869 3.000000 6.034219
96.390279 20.824307 4.000000 3.976832
80.491937 19.780782 6.000000 2.107722
66.438122 20.825805 4.000000 4.152574
84.568025 22.774667 0.000000 2.068831
85.819028 24.430413 5.000000 6.411616
55.561288 19.558081 5.000000 5.552851
77.132500 18.595905 3.000000 6.686611
103.268051 20.882002 6.000000 2.813051
99.297648 20.139637 5.000000 5.386735
122.932709 21.790999 1.000000 1.658689
97.709425 18.780126 5.000000 5.341239
112.389506 19.396285 6.000000 1.836633
78.739165 20.442174 3.000000 4.283218
69.386732 20.669179 2.000000 2.340213
72.648069 20.402952 3.000000 2.366473
92.557158 21.271149 6.000000 4.028811
109.790729 24.313393 4.000000 7.060274
79.977471 20.998570 3.000000 2.448642
74.187576 23.125810 8.000000 8.830445
120.075523 19.611723 2.000000 6.055147
98.182461 20.475029 9.000000 3.010522
83.682103 22.625363 6.000000 2.632145
135.489931 24.121748 3.000000 2.958900
64.107884 22.759648 1.000000 3.496148
88.165928 19.434593 3.000000 1.761891
95.783456 22.421688 3.000000 7.691392
59.607282 21.857270 3.000000 7.233609
84.949779 22.253930 3.000000 5.197745
105.242294 20.051567 4.000000 2.171334
74.446603 20.837370 3.000000 4.532219
124.921929 24.374429 8.000000 2.906932
61.950856 21.957824 5.000000 5.248885
100.589482 20.117483 5.000000 8.061275
99.959120 20.086125 5.000000 4.327362
98.460712 19.229160 7.000000 4.894679
111.978774 24.783767 1.000000 7.390402
103.146000 21.682767 4.000000 2.094990
109.955022 21.770280 3.000000 5.835808
88.513856 19.243779 4.000000 5.903244
113.308577 23.238535 6.000000 4.157014
57.130271 20.297443 1.000000 3.917070
101.347280 18.866032 6.000000 4.777094
115.455958 21.522901 4.000000 3.570118
47.956452 20.603924 4.000000 4.372369
71.018108 22.463248 3.000000 4.012458
82.103900 19.790490 0.000000 1.723602
75.631510 24.576403 3.000000 5.946865
92.822712 23.404325 1.000000 5.742360
95.808047 19.175024 6.000000 5.272981
112.148911 21.697896 0.000000 1.453779
92.222770 21.170327 6.000000 4.026806
117.539991 21.537286 6.000000 1.644431
58.843614 22.685050 4.000000 4.523579
91.817781 18.468128 4.000000 5.053778
114.573003 19.131345 2.000000 1.334209
117.220291 23.455702 2.000000 4.751320
61.697204 23.285293 4.000000 3.806546
55.897637 18.736664 1.000000 4.813380
110.161960 18.336246 5.000000 6.226726
73.117264 20.598732 5.000000 6.122767
105.712688 22.390278 4.000000 2.303375
64.864406 19.157735 6.000000 7.677877
79.092188 16.871116 6.000000 4.426949
52.159617 18.278826 8.000000 5.864450
105.590939 20.945398 2.000000 4.315528
112.797099 21.665329 2.000000 1.519613
68.478165 21.050405 1.000000 5.322080
66.001461 20.420223 4.000000 5.593711
95.406923 23.851185 0.000000 5.145692
69.081428 19.850662 5.000000 4.523711
33.274989 25.103318 7.000000 6.313433
91.622439 18.589129 3.000000 7.713429
117.364781 23.124849 1.000000 7.102381
114.868655 20.813091 2.000000 2.660415
93.759218 19.455569 10.000000 5.346564
80.673235 20.814481 4.000000 4.120764
89.629016 18.995114 4.000000 5.686048
118.399147 24.097192 1.000000 3.648261
91.699195 22.832516 2.000000 1.735080
89.262305 19.474223 4.000000 5.872103
95.088455 21.739592 4.000000 5.366266
83.927196 23.067455 5.000000 1.365600
112.528928 25.711039 2.000000 6.833950
106.497517 21.647768 1.000000 2.694767
115.652657 21.246943 1.000000 2.619691
104.319704 23.069353 1.000000 1.643903
87.050324 24.042733 3.000000 3.693671
129.550516 21.079887 3.000000 4.914007
90.744685 21.322620 1.000000 2.809270
84.633535 17.661507 5.000000 6.585179
65.449289 23.404844 6.000000 4.917477
67.354149 17.387528 4.000000 3.128208
116.277779 23.860023 5.000000 2.927527
109.492868 23.379754 4.000000 3.865444
89.341340 21.903470 5.000000 1.602408
90.546762 17.844144 7.000000 6.010547
99.589304 20.697493 2.000000 7.926105
107.151834 20.088977 4.000000 5.396172
98.146183 21.251729 4.000000 4.849719
120.239784 22.978847 2.000000 3.592076
76.278611 16.016409 2.000000 5.973622
94.715567 18.346437 8.000000 0.224372
83.873887 19.361085 4.000000 3.521493
127.463911 20.385230 7.000000 4.360282
83.056693 17.813413 4.000000 3.060464
112.624920 18.833087 2.000000 2.491622
101.316709 20.523771 2.000000 2.824208
41.315386 22.074608 1.000000 4.363412
108.944030 23.874162 7.000000 3.220991
109.590751 19.210889 5.000000 3.227891
73.941300 24.504716 7.000000 1.211168
96.298507 20.255653 6.000000 3.701032
91.643077 20.994501 6.000000 5.253175
105.668102 23.448946 3.000000 4.625994
115.744926 20.504614 5.000000 2.586272
84.923587 21.158903 3.000000 5.763507
101.063292 22.229514 2.000000 6.797361
111.246903 22.225496 3.000000 5.945214
96.046093 18.807886 3.000000 5.438432
66.726858 19.398572 2.000000 6.814706
57.310394 21.145590 6.000000 5.956022
140.031382 21.511799 2.000000 5.883130
90.574915 23.649182 9.000000 2.848292
108.317848 21.050036 8.000000 6.096520
103.534958 22.381080 2.000000 6.724474
87.879927 21.526584 2.000000 3.362207
93.485679 22.444280 5.000000 4.863313
98.847411 18.539359 2.000000 4.627213
90.536880 18.718388 9.000000 2.336746
98.417243 18.999316 5.000000 4.121329
98.061558 19.155742 5.000000 5.684726
62.089389 22.747211 4.000000 6.337307
73.403731 22.413422 5.000000 1.313643
126.007313 23.416015 3.000000 7.005757
86.440806 21.096895 1.000000 1.909958
74.108101 17.520098 4.000000 4.705678
101.055787 16.706516 5.000000 3.246785
82.717188 20.780533 6.000000 3.812832
56.450638 19.818788 4.000000 1.889416
111.087668 23.218098 6.000000 1.928056
112.995606 18.109366 2.000000 2.474802
100.458343 20.287667 4.000000 9.210283
109.054565 21.596881 6.000000 5.049820
63.781606 21.461510 3.000000 3.157109
74.211241 19.936874 2.000000 3.698787
95.902148 23.679556 6.000000 7.678459
90.401726 22.136811 7.000000 4.231791
96.660043 19.496762 2.000000 3.831970
81.276063 18.380659 8.000000 7.849577
98.463405 23.437441 3.000000 5.836155
111.523204 19.473973 3.000000 6.472553
69.540529 20.626052 6.000000 2.958012
102.190229 22.891753 6.000000 3.505093
88.118283 21.109910 6.000000 4.248621
83.114407 22.474758 1.000000 5.631435
76.269402 21.495476 3.000000 5.074463
77.306004 20.573328 5.000000 2.444029
73.018228 21.371261 2.000000 3.378404
95.033350 19.642263 4.000000 8.290721
44.115506 18.606823 8.000000 8.581532
77.281247 19.781459 5.000000 6.784823
72.719890 20.471821 2.000000 7.405232
115.695170 21.650779 7.000000 2.822857
117.384665 24.678519 4.000000 4.648511
111.030652 18.958344 7.000000 8.406628
96.518430 20.843825 2.000000 2.153327
113.320258 20.820334 4.000000 8.053205
107.885536 21.144397 3.000000 7.211512
106.256307 19.817194 3.000000 4.047172
128.427246 22.205218 3.000000 1.533849
106.252170 20.563891 2.000000 4.817008
115.937457 22.013575 2.000000 3.546813
70.498797 22.099187 7.000000 3.450014
75.022859 23.202565 5.000000 7.892035
76.074749 19.006189 3.000000 2.534047
101.136212 22.312360 2.000000 6.170622
81.267699 23.571595 2.000000 4.985353
87.618126 20.109438 3.000000 3.095858
101.820988 23.253985 6.000000 0.951375
55.864067 20.171886 5.000000 2.628392
81.364027 19.542737 3.000000 2.800669
76.930823 20.133566 3.000000 4.043287
97.631176 23.513990 1.000000 1.036978
66.235492 18.222406 4.000000 5.406938
87.496816 22.229214 5.000000 4.476906
